height of plant (m),plant width north-south (m),plant width east-west (m),clinometer distance (m),top of plant (deg),base of plant (deg),shrub shape,shrub class,shrub_measurement_repeat_calc,shrub_measurement_group_calc,shrub_measurement_calc,test note,_index,_parent_table_name,_parent_index,_submission__id,_submission__uuid,_submission__submission_time,_submission__validation_status,_submission__notes,_submission__status,_submission__submitted_by,_submission___version__,_submission__tags
0.64,1.56,1.4,,,,spreading,accent,,,,,1582,shrub_measurement_repeat,1175,242318563,9c4dffef-9b65-4b7d-8bd2-1f3fa91cdd48,2023-05-30 23:38:44,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
0.37,0.92,0.88,,,,spreading,accent,,,,,1583,shrub_measurement_repeat,1175,242318563,9c4dffef-9b65-4b7d-8bd2-1f3fa91cdd48,2023-05-30 23:38:44,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1.6,1.55,1.55,,,,rounded,accent,,,,,1584,shrub_measurement_repeat,1177,242318563,9c4dffef-9b65-4b7d-8bd2-1f3fa91cdd48,2023-05-30 23:38:44,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1.54,1.52,1.6,,,,rounded,accent,,,,,1585,shrub_measurement_repeat,1177,242318563,9c4dffef-9b65-4b7d-8bd2-1f3fa91cdd48,2023-05-30 23:38:44,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1.1,1.25,1.24,,,,rounded,accent,,,,,1586,shrub_measurement_repeat,1177,242318563,9c4dffef-9b65-4b7d-8bd2-1f3fa91cdd48,2023-05-30 23:38:44,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
0.92,1.2,1.34,,,,rounded,accent,,,,,1587,shrub_measurement_repeat,1177,242318563,9c4dffef-9b65-4b7d-8bd2-1f3fa91cdd48,2023-05-30 23:38:44,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
0.7,0.8,0.65,,,,rounded,accent,,,,,1588,shrub_measurement_repeat,1177,242318563,9c4dffef-9b65-4b7d-8bd2-1f3fa91cdd48,2023-05-30 23:38:44,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
2.6,2.75,1.6,,,,upright,shade,,,,,1589,shrub_measurement_repeat,1179,242318563,9c4dffef-9b65-4b7d-8bd2-1f3fa91cdd48,2023-05-30 23:38:44,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1.77,1.38,1.58,,,,box,accent,,,,,1590,shrub_measurement_repeat,1179,242318563,9c4dffef-9b65-4b7d-8bd2-1f3fa91cdd48,2023-05-30 23:38:44,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1.72,1.7,2,,,,box,accent,,,,,1591,shrub_measurement_repeat,1179,242318563,9c4dffef-9b65-4b7d-8bd2-1f3fa91cdd48,2023-05-30 23:38:44,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1.02,1.07,1.17,,,,box,accent,,,,,1592,shrub_measurement_repeat,1179,242318563,9c4dffef-9b65-4b7d-8bd2-1f3fa91cdd48,2023-05-30 23:38:44,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1.75,1.3,1.35,,,,box,accent,,,,,1593,shrub_measurement_repeat,1181,242318563,9c4dffef-9b65-4b7d-8bd2-1f3fa91cdd48,2023-05-30 23:38:44,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1.5,1.4,1.35,,,,box,accent,,,,,1594,shrub_measurement_repeat,1183,242318563,9c4dffef-9b65-4b7d-8bd2-1f3fa91cdd48,2023-05-30 23:38:44,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1.44,1.02,1.3,,,,natural,naturalized,,,,,1595,shrub_measurement_repeat,1195,242612601,ef1b903f-c8a9-4b8e-8149-b246a8de22fa,2023-05-31 21:54:17,,,submitted_via_web,caplter_leia,vTX45p8bLFoQxtzU4JxqKd,
0.34,0.26,0.23,,,,natural,naturalized,,,,,1596,shrub_measurement_repeat,1195,242612601,ef1b903f-c8a9-4b8e-8149-b246a8de22fa,2023-05-31 21:54:17,,,submitted_via_web,caplter_leia,vTX45p8bLFoQxtzU4JxqKd,
0.3,0.21,0.37,,,,natural,naturalized,,,,,1597,shrub_measurement_repeat,1195,242612601,ef1b903f-c8a9-4b8e-8149-b246a8de22fa,2023-05-31 21:54:17,,,submitted_via_web,caplter_leia,vTX45p8bLFoQxtzU4JxqKd,
1.96,2.98,3.3,,,,rounded,accent,,,,,1598,shrub_measurement_repeat,1197,242612631,d57ddb33-8584-4e8f-aa9e-bf3bd9f63a9f,2023-05-31 21:54:50,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1.24,1.73,1.65,,,,rounded,accent,,,,,1599,shrub_measurement_repeat,1197,242612631,d57ddb33-8584-4e8f-aa9e-bf3bd9f63a9f,2023-05-31 21:54:50,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1.95,1.45,1.1,,,,upright,accent,,,,,1600,shrub_measurement_repeat,1197,242612631,d57ddb33-8584-4e8f-aa9e-bf3bd9f63a9f,2023-05-31 21:54:50,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1.45,2.18,2.32,,,,rounded,accent,,,,,1601,shrub_measurement_repeat,1197,242612631,d57ddb33-8584-4e8f-aa9e-bf3bd9f63a9f,2023-05-31 21:54:50,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
0.61,0.74,1.22,,,,box,accent,,,,,1602,shrub_measurement_repeat,1199,242612631,d57ddb33-8584-4e8f-aa9e-bf3bd9f63a9f,2023-05-31 21:54:50,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
0.78,1.06,1.19,,,,box,accent,,,,,1603,shrub_measurement_repeat,1199,242612631,d57ddb33-8584-4e8f-aa9e-bf3bd9f63a9f,2023-05-31 21:54:50,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
0.75,1.02,0.8,,,,box,accent,,,,,1604,shrub_measurement_repeat,1199,242612631,d57ddb33-8584-4e8f-aa9e-bf3bd9f63a9f,2023-05-31 21:54:50,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
0.7,1.66,1.68,,,,spreading,accent,,,,,1605,shrub_measurement_repeat,1199,242612631,d57ddb33-8584-4e8f-aa9e-bf3bd9f63a9f,2023-05-31 21:54:50,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
0.63,1.48,1.3,,,,box,accent,,,,,1606,shrub_measurement_repeat,1199,242612631,d57ddb33-8584-4e8f-aa9e-bf3bd9f63a9f,2023-05-31 21:54:50,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
0.73,1.14,1.13,,,,natural,accent,,,,,1607,shrub_measurement_repeat,1201,242612631,d57ddb33-8584-4e8f-aa9e-bf3bd9f63a9f,2023-05-31 21:54:50,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
0.6,0.72,0.78,,,,spreading,accent,,,,,1608,shrub_measurement_repeat,1201,242612631,d57ddb33-8584-4e8f-aa9e-bf3bd9f63a9f,2023-05-31 21:54:50,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
0.62,0.7,0.7,,,,natural,accent,,,,,1609,shrub_measurement_repeat,1201,242612631,d57ddb33-8584-4e8f-aa9e-bf3bd9f63a9f,2023-05-31 21:54:50,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1.13,2.91,2.66,,,,spreading,accent,,,,,1610,shrub_measurement_repeat,1203,242612631,d57ddb33-8584-4e8f-aa9e-bf3bd9f63a9f,2023-05-31 21:54:50,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1.04,1.85,1.85,,,,elliptic,accent,,,,,1611,shrub_measurement_repeat,1205,242612631,d57ddb33-8584-4e8f-aa9e-bf3bd9f63a9f,2023-05-31 21:54:50,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1.34,2.44,2.69,,,,box,accent,,,,,1612,shrub_measurement_repeat,1207,242612631,d57ddb33-8584-4e8f-aa9e-bf3bd9f63a9f,2023-05-31 21:54:50,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1.07,2.95,2.97,,,,box,accent,,,,,1613,shrub_measurement_repeat,1207,242612631,d57ddb33-8584-4e8f-aa9e-bf3bd9f63a9f,2023-05-31 21:54:50,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1.38,2.5,2.38,,,,box,accent,,,,,1614,shrub_measurement_repeat,1207,242612631,d57ddb33-8584-4e8f-aa9e-bf3bd9f63a9f,2023-05-31 21:54:50,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
0.94,2,1.74,,,,elliptic,accent,,,,,1615,shrub_measurement_repeat,1209,242612631,d57ddb33-8584-4e8f-aa9e-bf3bd9f63a9f,2023-05-31 21:54:50,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1.07,1.03,1.24,,,,box,accent,,,,,1616,shrub_measurement_repeat,1209,242612631,d57ddb33-8584-4e8f-aa9e-bf3bd9f63a9f,2023-05-31 21:54:50,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
0.73,1.65,1.42,,,,elliptic,accent,,,,,1617,shrub_measurement_repeat,1209,242612631,d57ddb33-8584-4e8f-aa9e-bf3bd9f63a9f,2023-05-31 21:54:50,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1.76,2.47,2.84,,,,elliptic,accent,,,,,1618,shrub_measurement_repeat,1211,242612631,d57ddb33-8584-4e8f-aa9e-bf3bd9f63a9f,2023-05-31 21:54:50,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1.09,1.25,0.87,,,,upright,accent,,,,,1619,shrub_measurement_repeat,1213,242612631,d57ddb33-8584-4e8f-aa9e-bf3bd9f63a9f,2023-05-31 21:54:50,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1.1,1.13,1.03,,,,upright,accent,,,,,1620,shrub_measurement_repeat,1213,242612631,d57ddb33-8584-4e8f-aa9e-bf3bd9f63a9f,2023-05-31 21:54:50,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1.07,2.26,1.85,,,,rounded,accent,,,,,1621,shrub_measurement_repeat,1215,242612631,d57ddb33-8584-4e8f-aa9e-bf3bd9f63a9f,2023-05-31 21:54:50,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1.35,1.35,1.35,,,,rounded,accent,,,,,1622,shrub_measurement_repeat,1231,242872027,ba298392-3dcd-4931-a9d8-617a6db3ef2d,2023-06-01 21:10:09,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1.46,1.73,1.78,,,,rounded,accent,,,,,1623,shrub_measurement_repeat,1231,242872027,ba298392-3dcd-4931-a9d8-617a6db3ef2d,2023-06-01 21:10:09,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1.4,1.73,1.58,,,,rounded,accent,,,,,1624,shrub_measurement_repeat,1231,242872027,ba298392-3dcd-4931-a9d8-617a6db3ef2d,2023-06-01 21:10:09,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
0.86,1.15,1.22,,,,rounded,accent,,,,,1625,shrub_measurement_repeat,1231,242872027,ba298392-3dcd-4931-a9d8-617a6db3ef2d,2023-06-01 21:10:09,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1.34,1.63,1.54,,,,rounded,accent,,,,,1626,shrub_measurement_repeat,1231,242872027,ba298392-3dcd-4931-a9d8-617a6db3ef2d,2023-06-01 21:10:09,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
0.53,1.17,1.02,,,,spreading,accent,,,,,1627,shrub_measurement_repeat,1233,242872027,ba298392-3dcd-4931-a9d8-617a6db3ef2d,2023-06-01 21:10:09,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
0.37,1,1.04,,,,spreading,accent,,,,,1628,shrub_measurement_repeat,1233,242872027,ba298392-3dcd-4931-a9d8-617a6db3ef2d,2023-06-01 21:10:09,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1.6,1.36,1.4,,,,box,accent,,,,,1629,shrub_measurement_repeat,1233,242872027,ba298392-3dcd-4931-a9d8-617a6db3ef2d,2023-06-01 21:10:09,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
0.89,0.78,0.68,,,,box,accent,,,,,1630,shrub_measurement_repeat,1233,242872027,ba298392-3dcd-4931-a9d8-617a6db3ef2d,2023-06-01 21:10:09,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1.12,0.71,0.81,,,,box,accent,,,,,1631,shrub_measurement_repeat,1233,242872027,ba298392-3dcd-4931-a9d8-617a6db3ef2d,2023-06-01 21:10:09,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
0.79,2.2,2.5,,,,box,accent,,,,,1632,shrub_measurement_repeat,1235,242872027,ba298392-3dcd-4931-a9d8-617a6db3ef2d,2023-06-01 21:10:09,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
0.76,1.12,1.02,,,,box,accent,,,,,1633,shrub_measurement_repeat,1235,242872027,ba298392-3dcd-4931-a9d8-617a6db3ef2d,2023-06-01 21:10:09,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
0.68,0.82,1.02,,,,box,accent,,,,,1634,shrub_measurement_repeat,1235,242872027,ba298392-3dcd-4931-a9d8-617a6db3ef2d,2023-06-01 21:10:09,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
0.85,1.25,1.18,,,,box,accent,,,,,1635,shrub_measurement_repeat,1235,242872027,ba298392-3dcd-4931-a9d8-617a6db3ef2d,2023-06-01 21:10:09,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
0.87,1,1.94,,,,box,accent,,,,,1636,shrub_measurement_repeat,1235,242872027,ba298392-3dcd-4931-a9d8-617a6db3ef2d,2023-06-01 21:10:09,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
0.98,1.15,1.08,,,,box,accent,,,,,1637,shrub_measurement_repeat,1237,242872027,ba298392-3dcd-4931-a9d8-617a6db3ef2d,2023-06-01 21:10:09,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
0.9,0.95,0.92,,,,box,accent,,,,,1638,shrub_measurement_repeat,1237,242872027,ba298392-3dcd-4931-a9d8-617a6db3ef2d,2023-06-01 21:10:09,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
0.98,0.99,0.96,,,,box,accent,,,,,1639,shrub_measurement_repeat,1237,242872027,ba298392-3dcd-4931-a9d8-617a6db3ef2d,2023-06-01 21:10:09,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
0.98,0.99,0.96,,,,box,accent,,,,,1640,shrub_measurement_repeat,1237,242872027,ba298392-3dcd-4931-a9d8-617a6db3ef2d,2023-06-01 21:10:09,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1.07,1.06,1.07,,,,box,accent,,,,,1641,shrub_measurement_repeat,1237,242872027,ba298392-3dcd-4931-a9d8-617a6db3ef2d,2023-06-01 21:10:09,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
0.84,0.97,0.91,,,,box,accent,,,,,1642,shrub_measurement_repeat,1239,242872027,ba298392-3dcd-4931-a9d8-617a6db3ef2d,2023-06-01 21:10:09,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
0.91,0.94,0.97,,,,box,accent,,,,,1643,shrub_measurement_repeat,1239,242872027,ba298392-3dcd-4931-a9d8-617a6db3ef2d,2023-06-01 21:10:09,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1.12,0.98,1.14,,,,box,accent,,,,,1644,shrub_measurement_repeat,1239,242872027,ba298392-3dcd-4931-a9d8-617a6db3ef2d,2023-06-01 21:10:09,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
0.92,0.87,0.93,,,,box,accent,,,,,1645,shrub_measurement_repeat,1239,242872027,ba298392-3dcd-4931-a9d8-617a6db3ef2d,2023-06-01 21:10:09,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1,0.99,1.14,,,,box,accent,,,,,1646,shrub_measurement_repeat,1239,242872027,ba298392-3dcd-4931-a9d8-617a6db3ef2d,2023-06-01 21:10:09,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
0.95,0.74,0.58,,,,box,accent,,,,,1647,shrub_measurement_repeat,1241,242872027,ba298392-3dcd-4931-a9d8-617a6db3ef2d,2023-06-01 21:10:09,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1.12,1.05,0.85,,,,box,accent,,,,,1648,shrub_measurement_repeat,1242,242872027,ba298392-3dcd-4931-a9d8-617a6db3ef2d,2023-06-01 21:10:09,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
0.59,0.64,0.66,,,,box,accent,,,,,1649,shrub_measurement_repeat,1245,242872027,ba298392-3dcd-4931-a9d8-617a6db3ef2d,2023-06-01 21:10:09,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
0.54,0.82,0.7,,,,box,accent,,,,,1650,shrub_measurement_repeat,1245,242872027,ba298392-3dcd-4931-a9d8-617a6db3ef2d,2023-06-01 21:10:09,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
2.9,2.3,2.1,,,,spreading,accent,,,,,1651,shrub_measurement_repeat,1248,242872050,8a9d4b4c-4f45-4927-87b4-63129fb4b830,2023-06-01 21:10:21,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
2.8,2.45,2.05,,,,spreading,accent,,,,,1652,shrub_measurement_repeat,1248,242872050,8a9d4b4c-4f45-4927-87b4-63129fb4b830,2023-06-01 21:10:21,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
3.5,2.4,4.4,,,,spreading,accent,,,,,1653,shrub_measurement_repeat,1249,242872050,8a9d4b4c-4f45-4927-87b4-63129fb4b830,2023-06-01 21:10:21,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
3.2,2.1,4.1,,,,spreading,accent,,,,,1654,shrub_measurement_repeat,1249,242872050,8a9d4b4c-4f45-4927-87b4-63129fb4b830,2023-06-01 21:10:21,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1.8,1.4,1.6,,,,spreading,accent,,,,,1655,shrub_measurement_repeat,1251,242872050,8a9d4b4c-4f45-4927-87b4-63129fb4b830,2023-06-01 21:10:21,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1.85,1.5,1.75,,,,spreading,accent,,,,,1656,shrub_measurement_repeat,1251,242872050,8a9d4b4c-4f45-4927-87b4-63129fb4b830,2023-06-01 21:10:21,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1.65,1.6,1.4,,,,spreading,accent,,,,,1657,shrub_measurement_repeat,1251,242872050,8a9d4b4c-4f45-4927-87b4-63129fb4b830,2023-06-01 21:10:21,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1.6,1.5,1.8,,,,spreading,accent,,,,,1658,shrub_measurement_repeat,1251,242872050,8a9d4b4c-4f45-4927-87b4-63129fb4b830,2023-06-01 21:10:21,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
0.54,0.8,0.8,,,,spreading,accent,,,,,1659,shrub_measurement_repeat,1253,242872050,8a9d4b4c-4f45-4927-87b4-63129fb4b830,2023-06-01 21:10:21,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
3.25,3.5,4.36,,,,hedged,accent,,,,,1660,shrub_measurement_repeat,1270,243103395,f734cc34-6b2e-4ce6-8afa-e7c476e2472a,2023-06-02 20:13:31,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
3.75,4.3,3.2,,,,hedged,accent,,,,,1661,shrub_measurement_repeat,1272,243103395,f734cc34-6b2e-4ce6-8afa-e7c476e2472a,2023-06-02 20:13:31,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1.64,1.26,2.2,,,,spreading,accent,,,,,1662,shrub_measurement_repeat,1274,243103395,f734cc34-6b2e-4ce6-8afa-e7c476e2472a,2023-06-02 20:13:31,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
0.51,0.09,0.1,,,,upright,accent,,,,,1663,shrub_measurement_repeat,1276,243103395,f734cc34-6b2e-4ce6-8afa-e7c476e2472a,2023-06-02 20:13:31,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
0.81,1.25,1.1,,,,box,accent,,,,,1664,shrub_measurement_repeat,1278,243103395,f734cc34-6b2e-4ce6-8afa-e7c476e2472a,2023-06-02 20:13:31,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
0.95,1.68,1.47,,,,box,accent,,,,,1665,shrub_measurement_repeat,1278,243103395,f734cc34-6b2e-4ce6-8afa-e7c476e2472a,2023-06-02 20:13:31,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1.62,3.05,2.8,,,,spreading,accent,,,,,1666,shrub_measurement_repeat,1280,243103395,f734cc34-6b2e-4ce6-8afa-e7c476e2472a,2023-06-02 20:13:31,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
3.3,2.35,2,,,,upright,accent,,,,,1667,shrub_measurement_repeat,1282,243103395,f734cc34-6b2e-4ce6-8afa-e7c476e2472a,2023-06-02 20:13:31,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1.78,1.74,1.67,,,,upright,accent,,,,,1668,shrub_measurement_repeat,1282,243103395,f734cc34-6b2e-4ce6-8afa-e7c476e2472a,2023-06-02 20:13:31,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
2.4,1.7,1.5,,,,upright,accent,,,,,1669,shrub_measurement_repeat,1282,243103395,f734cc34-6b2e-4ce6-8afa-e7c476e2472a,2023-06-02 20:13:31,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
2.45,1.75,1.6,,,,upright,accent,,,,,1670,shrub_measurement_repeat,1282,243103395,f734cc34-6b2e-4ce6-8afa-e7c476e2472a,2023-06-02 20:13:31,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
2.3,2.15,1.8,,,,upright,accent,,,,,1671,shrub_measurement_repeat,1282,243103395,f734cc34-6b2e-4ce6-8afa-e7c476e2472a,2023-06-02 20:13:31,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1.54,1.9,1.5,,,,natural,naturalized,,,,,1672,shrub_measurement_repeat,1293,243103444,bc7f3a4c-551b-4d13-ab45-87d38f9e371e,2023-06-02 20:13:52,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
2.2,3,2.75,,,,natural,naturalized,,,,,1673,shrub_measurement_repeat,1293,243103444,bc7f3a4c-551b-4d13-ab45-87d38f9e371e,2023-06-02 20:13:52,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
2.3,2.2,2.7,,,,natural,naturalized,,,,,1674,shrub_measurement_repeat,1293,243103444,bc7f3a4c-551b-4d13-ab45-87d38f9e371e,2023-06-02 20:13:52,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
2.7,2.5,3.2,,,,natural,naturalized,,,,,1675,shrub_measurement_repeat,1293,243103444,bc7f3a4c-551b-4d13-ab45-87d38f9e371e,2023-06-02 20:13:52,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1.3,0.6,0.85,,,,natural,naturalized,,,,,1676,shrub_measurement_repeat,1293,243103444,bc7f3a4c-551b-4d13-ab45-87d38f9e371e,2023-06-02 20:13:52,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
0.8,0.8,0.97,,,,natural,naturalized,,,,,1677,shrub_measurement_repeat,1294,243103444,bc7f3a4c-551b-4d13-ab45-87d38f9e371e,2023-06-02 20:13:52,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1.79,1.7,2.8,,,,natural,naturalized,,,,,1678,shrub_measurement_repeat,1295,243103444,bc7f3a4c-551b-4d13-ab45-87d38f9e371e,2023-06-02 20:13:52,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
2.9,4.1,5.7,,,,natural,naturalized,,,,,1679,shrub_measurement_repeat,1295,243103444,bc7f3a4c-551b-4d13-ab45-87d38f9e371e,2023-06-02 20:13:52,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
2.8,6.2,4.6,,,,natural,naturalized,,,,,1680,shrub_measurement_repeat,1295,243103444,bc7f3a4c-551b-4d13-ab45-87d38f9e371e,2023-06-02 20:13:52,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1.31,1.8,2.26,,,,rounded,accent,,,,,1681,shrub_measurement_repeat,1297,243683747,e70541c5-82de-46ae-8838-7b299a4909d1,2023-06-05 20:35:13,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
0.95,1.95,1.98,,,,rounded,accent,,,,,1682,shrub_measurement_repeat,1297,243683747,e70541c5-82de-46ae-8838-7b299a4909d1,2023-06-05 20:35:13,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1.38,1.59,1.7,,,,rounded,accent,,,,,1683,shrub_measurement_repeat,1297,243683747,e70541c5-82de-46ae-8838-7b299a4909d1,2023-06-05 20:35:13,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1.22,1.37,1.45,,,,box,accent,,,,,1684,shrub_measurement_repeat,1299,243683747,e70541c5-82de-46ae-8838-7b299a4909d1,2023-06-05 20:35:13,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1.15,1.25,1.2,,,,box,accent,,,,,1685,shrub_measurement_repeat,1299,243683747,e70541c5-82de-46ae-8838-7b299a4909d1,2023-06-05 20:35:13,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1.14,1.25,1.19,,,,box,accent,,,,,1686,shrub_measurement_repeat,1299,243683747,e70541c5-82de-46ae-8838-7b299a4909d1,2023-06-05 20:35:13,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
0.9,1.07,1.06,,,,box,accent,,,,,1687,shrub_measurement_repeat,1299,243683747,e70541c5-82de-46ae-8838-7b299a4909d1,2023-06-05 20:35:13,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
